tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
2015173	Ooceraea biroi	105285136	0	live	LOC105285136		uncharacterized LOC105285136			Un							
2015173	Ooceraea biroi	105285133	0	live	LOC105285133		uncharacterized LOC105285133			Un							
2015173	Ooceraea biroi	105285119	0	live	LOC105285119		uncharacterized LOC105285119			Un							
2015173	Ooceraea biroi	105285105	0	live	LOC105285105		uncharacterized LOC105285105	uncharacterized protein LOC105285105		Un							
2015173	Ooceraea biroi	105285102	0	live	LOC105285102		uncharacterized LOC105285102	uncharacterized protein LOC105285102		Un							
2015173	Ooceraea biroi	105285099	0	live	LOC105285099		uncharacterized LOC105285099			Un							
2015173	Ooceraea biroi	105285097	0	live	LOC105285097		uncharacterized LOC105285097	uncharacterized protein LOC105285097		Un							
2015173	Ooceraea biroi	105285096	0	live	LOC105285096		uncharacterized LOC105285096			Un							
2015173	Ooceraea biroi	105285092	0	live	LOC105285092		uncharacterized LOC105285092			Un							
2015173	Ooceraea biroi	105285091	0	live	LOC105285091		uncharacterized LOC105285091	uncharacterized protein LOC105285091		Un							
2015173	Ooceraea biroi	105285090	0	live	LOC105285090		uncharacterized LOC105285090	uncharacterized protein LOC105285090		Un							
2015173	Ooceraea biroi	105285089	0	live	LOC105285089		uncharacterized LOC105285089	uncharacterized protein LOC105285089		Un							
2015173	Ooceraea biroi	105285086	0	live	LOC105285086		uncharacterized LOC105285086	uncharacterized protein LOC105285086		Un							
2015173	Ooceraea biroi	105285083	0	live	LOC105285083		uncharacterized LOC105285083	uncharacterized protein LOC105285083		Un							
2015173	Ooceraea biroi	105285079	0	live	LOC105285079		uncharacterized LOC105285079			Un							
2015173	Ooceraea biroi	105285077	0	live	LOC105285077		plasminogen-like	plasminogen-like		Un							
2015173	Ooceraea biroi	105285075	0	live	LOC105285075		uncharacterized LOC105285075			Un							
2015173	Ooceraea biroi	105285038	0	live	LOC105285038		uncharacterized LOC105285038			Un							
2015173	Ooceraea biroi	105285036	0	live	LOC105285036	X777_12845	hypothetical protein	uncharacterized protein LOC105285036		Un							
2015173	Ooceraea biroi	105285032	0	live	LOC105285032		uncharacterized LOC105285032	uncharacterized protein LOC105285032		Un							
2015173	Ooceraea biroi	105285018	0	live	LOC105285018		uncharacterized LOC105285018	uncharacterized protein LOC105285018		Un							
2015173	Ooceraea biroi	105285017	0	live	LOC105285017		uncharacterized LOC105285017			Un							
2015173	Ooceraea biroi	105285016	0	live	LOC105285016		odorant receptor 33b-like	odorant receptor 33b-like		Un							
2015173	Ooceraea biroi	105285011	0	live	LOC105285011		putative nuclease HARBI1			Un							
2015173	Ooceraea biroi	105285007	0	live	LOC105285007		uncharacterized LOC105285007	uncharacterized protein LOC105285007		Un							
2015173	Ooceraea biroi	105285005	0	live	LOC105285005		uncharacterized LOC105285005			Un							
2015173	Ooceraea biroi	105285000	0	live	LOC105285000		uncharacterized LOC105285000			Un							
2015173	Ooceraea biroi	105284998	0	live	LOC105284998		uncharacterized LOC105284998			Un							
2015173	Ooceraea biroi	105284991	0	live	LOC105284991		autism susceptibility gene 2 protein-like	atrophin-1-like|autism susceptibility gene 2 protein-like		Un							
2015173	Ooceraea biroi	105284985	0	live	LOC105284985		putative uncharacterized protein DDB_G0271606	putative uncharacterized protein DDB_G0271606		Un							
2015173	Ooceraea biroi	105284971	0	live	LOC105284971		uncharacterized LOC105284971	uncharacterized protein LOC105284971		Un							
2015173	Ooceraea biroi	105284963	0	live	LOC105284963		uncharacterized LOC105284963			Un							
2015173	Ooceraea biroi	105284961	0	live	LOC105284961		titin-like	titin-like		Un							
2015173	Ooceraea biroi	105284960	0	live	LOC105284960		SEC14 domain and spectrin repeat-containing protein 1-B	LOW QUALITY PROTEIN: SEC14 domain and spectrin repeat-containing protein 1-B|SEC14 domain and spectrin repeat-containing protein 1		Un							
2015173	Ooceraea biroi	105284959	0	live	LOC105284959		uncharacterized LOC105284959	uncharacterized protein LOC105284959		Un							
2015173	Ooceraea biroi	105284958	0	live	LOC105284958	X777_12507	uncharacterized LOC105284958	uncharacterized protein LOC105284958|Neuroligin-4, X-linked		Un							
2015173	Ooceraea biroi	105284957	0	live	LOC105284957		uncharacterized LOC105284957	uncharacterized protein LOC105284957		Un							
2015173	Ooceraea biroi	105284956	0	live	LOC105284956	X777_12503	uncharacterized LOC105284956	uncharacterized protein LOC105284956		Un							
2015173	Ooceraea biroi	105284953	0	live	LOC105284953		titin homolog	LOW QUALITY PROTEIN: titin homolog		Un							
2015173	Ooceraea biroi	105284952	0	live	LOC105284952		titin	titin		Un							
2015173	Ooceraea biroi	105284951	0	live	LOC105284951		uncharacterized LOC105284951			Un							
2015173	Ooceraea biroi	105284950	0	live	LOC105284950		uncharacterized LOC105284950	uncharacterized protein LOC105284950		Un							
2015173	Ooceraea biroi	105284949	0	live	LOC105284949		esterase E4-like	esterase E4-like		Un							
2015173	Ooceraea biroi	105284947	0	live	LOC105284947		uncharacterized LOC105284947	uncharacterized protein LOC105284947		Un							
2015173	Ooceraea biroi	105284946	0	live	LOC105284946		esterase E4-like	esterase E4-like		Un							
2015173	Ooceraea biroi	105284942	0	live	LOC105284942		uncharacterized LOC105284942			Un							
2015173	Ooceraea biroi	105284938	0	live	LOC105284938		telomerase reverse transcriptase-like	telomerase reverse transcriptase-like		Un							
2015173	Ooceraea biroi	105284923	0	live	LOC105284923		uncharacterized LOC105284923			Un							
2015173	Ooceraea biroi	105284917	0	live	LOC105284917		uncharacterized LOC105284917			Un							
2015173	Ooceraea biroi	105284903	0	live	LOC105284903		uncharacterized LOC105284903			Un							
2015173	Ooceraea biroi	105284901	0	live	LOC105284901	X777_12531	hypothetical protein	uncharacterized protein LOC105284901		Un							
2015173	Ooceraea biroi	105284884	0	live	LOC105284884		uncharacterized LOC105284884			Un							
2015173	Ooceraea biroi	105284878	0	live	LOC105284878		uncharacterized LOC105284878			Un							
2015173	Ooceraea biroi	105284866	0	live	LOC105284866		uncharacterized LOC105284866			Un							
2015173	Ooceraea biroi	105284865	0	live	LOC105284865		uncharacterized LOC105284865			Un							
2015173	Ooceraea biroi	105284862	0	live	LOC105284862		uncharacterized LOC105284862			Un							
2015173	Ooceraea biroi	105284861	0	live	LOC105284861		uncharacterized LOC105284861			Un							
2015173	Ooceraea biroi	105284860	0	live	LOC105284860		uncharacterized LOC105284860			Un							
2015173	Ooceraea biroi	105284859	0	live	LOC105284859		uncharacterized LOC105284859			Un							
2015173	Ooceraea biroi	105284854	0	live	LOC105284854		beta-1,3-galactosyltransferase 1-like	LOW QUALITY PROTEIN: beta-1,3-galactosyltransferase 1-like		Un							
2015173	Ooceraea biroi	105284844	0	live	LOC105284844		uncharacterized LOC105284844			Un							
2015173	Ooceraea biroi	105284843	0	live	LOC105284843		uncharacterized LOC105284843			Un							
2015173	Ooceraea biroi	105284839	0	live	LOC105284839		uncharacterized LOC105284839	uncharacterized protein LOC105284839		Un							
2015173	Ooceraea biroi	105284838	0	live	LOC105284838		coatomer subunit epsilon pseudogene			Un							
2015173	Ooceraea biroi	105284835	0	live	LOC105284835		uncharacterized LOC105284835	uncharacterized protein LOC105284835		Un							
2015173	Ooceraea biroi	105284834	0	live	LOC105284834		uncharacterized LOC105284834	uncharacterized protein LOC105284834		Un							
2015173	Ooceraea biroi	105284831	0	live	LOC105284831		presequence protease, mitochondrial pseudogene			Un							
2015173	Ooceraea biroi	105284830	0	live	LOC105284830		uncharacterized LOC105284830			Un							
2015173	Ooceraea biroi	105284829	0	live	LOC105284829	X777_12456	decaprenyl-diphosphate synthase subunit 2	decaprenyl-diphosphate synthase subunit 2		Un							
2015173	Ooceraea biroi	105284827	0	live	LOC105284827	X777_12453	calcium and integrin-binding protein 1	calcium and integrin-binding protein 1		Un							
2015173	Ooceraea biroi	105284826	0	live	LOC105284826		uncharacterized LOC105284826			Un							
2015173	Ooceraea biroi	105284821	0	live	LOC105284821	X777_12446	putative inorganic phosphate cotransporter	putative inorganic phosphate cotransporter		Un							
2015173	Ooceraea biroi	105284820	0	live	LOC105284820	X777_12445	ankyrin repeat domain-containing protein 27	ankyrin repeat domain-containing protein 27		Un							
2015173	Ooceraea biroi	105284819	0	live	LOC105284819	X777_12443	protein RRNAD1	protein RRNAD1		Un							
2015173	Ooceraea biroi	105284815	0	live	LOC105284815		uncharacterized LOC105284815			Un							
2015173	Ooceraea biroi	105284814	0	live	LOC105284814		uncharacterized LOC105284814			Un							
2015173	Ooceraea biroi	105284811	0	live	LOC105284811		uncharacterized LOC105284811			Un							
2015173	Ooceraea biroi	105284806	0	live	LOC105284806		uncharacterized LOC105284806	uncharacterized protein LOC105284806		Un							
2015173	Ooceraea biroi	105284802	0	live	LOC105284802		uncharacterized LOC105284802	uncharacterized protein LOC105284802		Un							
2015173	Ooceraea biroi	105284801	0	live	LOC105284801		uncharacterized LOC105284801	uncharacterized protein LOC105284801		Un							
2015173	Ooceraea biroi	105284794	0	live	LOC105284794		uncharacterized LOC105284794	uncharacterized protein LOC105284794		Un							
2015173	Ooceraea biroi	105284793	0	live	LOC105284793		glucose dehydrogenase [FAD, quinone]-like	glucose dehydrogenase [FAD, quinone]-like		Un							
2015173	Ooceraea biroi	105284790	0	live	LOC105284790		uncharacterized LOC105284790			Un							
2015173	Ooceraea biroi	105284788	0	live	LOC105284788		uncharacterized LOC105284788	uncharacterized protein LOC105284788		Un							
2015173	Ooceraea biroi	105284787	0	live	LOC105284787		alpha-tocopherol transfer protein-like	alpha-tocopherol transfer protein-like		Un							
2015173	Ooceraea biroi	105284786	0	live	LOC105284786		uncharacterized LOC105284786	uncharacterized protein LOC105284786		Un							
2015173	Ooceraea biroi	105284782	0	live	LOC105284782		uncharacterized LOC105284782			Un							
2015173	Ooceraea biroi	105284779	0	live	LOC105284779		uncharacterized LOC105284779	uncharacterized protein LOC105284779		Un							
2015173	Ooceraea biroi	105284758	0	live	LOC105284758		uncharacterized LOC105284758			Un							
2015173	Ooceraea biroi	105284752	0	live	LOC105284752		uncharacterized LOC105284752			Un							
2015173	Ooceraea biroi	105284745	0	live	LOC105284745		uncharacterized LOC105284745			Un							
2015173	Ooceraea biroi	105284743	0	live	LOC105284743		uncharacterized LOC105284743			Un							
2015173	Ooceraea biroi	105284741	0	live	LOC105284741		uncharacterized LOC105284741	uncharacterized protein LOC105284741		Un							
2015173	Ooceraea biroi	105284739	0	live	LOC105284739		uncharacterized LOC105284739	uncharacterized protein LOC105284739		Un							
2015173	Ooceraea biroi	105284737	0	live	LOC105284737		uncharacterized LOC105284737	uncharacterized protein LOC105284737		Un							
2015173	Ooceraea biroi	105284736	0	live	LOC105284736		uncharacterized LOC105284736			Un							
2015173	Ooceraea biroi	105284729	0	live	LOC105284729		uncharacterized LOC105284729	uncharacterized protein LOC105284729		Un							
2015173	Ooceraea biroi	105284722	0	live	LOC105284722		uncharacterized LOC105284722	uncharacterized protein LOC105284722		Un							
2015173	Ooceraea biroi	105284720	0	live	LOC105284720		uncharacterized LOC105284720			Un							
2015173	Ooceraea biroi	105284719	0	live	LOC105284719		uncharacterized LOC105284719			Un							
2015173	Ooceraea biroi	105284718	0	live	LOC105284718		ragulator complex protein LAMTOR5 homolog	ragulator complex protein LAMTOR5 homolog		Un							
2015173	Ooceraea biroi	105284690	0	live	LOC105284690		gephyrin	gephyrin		Un							
2015173	Ooceraea biroi	105284689	0	live	LOC105284689		CLK4-associating serine/arginine rich protein-like	CLK4-associating serine/arginine rich protein-like		Un							
2015173	Ooceraea biroi	105284646	0	live	LOC105284646		uncharacterized LOC105284646			Un							
2015173	Ooceraea biroi	105284645	0	live	LOC105284645		uncharacterized LOC105284645			Un							
2015173	Ooceraea biroi	105284642	0	live	LOC105284642		uncharacterized LOC105284642			Un							
2015173	Ooceraea biroi	105284640	0	live	LOC105284640		flocculation protein FLO11-like	flocculation protein FLO11-like		Un							
2015173	Ooceraea biroi	105284639	0	live	LOC105284639		uncharacterized LOC105284639	uncharacterized protein LOC105284639		Un							
2015173	Ooceraea biroi	105284638	0	live	LOC105284638		uncharacterized LOC105284638	uncharacterized protein LOC105284638		Un							
2015173	Ooceraea biroi	105284633	0	live	LOC105284633		gliomedin	gliomedin		Un							
2015173	Ooceraea biroi	105284632	0	live	LOC105284632	X777_12275	putative uncharacterized protein DDB_G0290521	putative uncharacterized protein DDB_G0290521		Un							
2015173	Ooceraea biroi	105284630	0	live	LOC105284630		protein ALP1-like	protein ALP1-like		Un							
2015173	Ooceraea biroi	105284625	0	live	LOC105284625		uncharacterized LOC105284625			Un							
2015173	Ooceraea biroi	105284618	0	live	LOC105284618		valacyclovir hydrolase-like			Un							
2015173	Ooceraea biroi	105284609	0	live	LOC105284609		uncharacterized LOC105284609	uncharacterized protein LOC105284609		Un							
2015173	Ooceraea biroi	105284602	0	live	LOC105284602		uncharacterized LOC105284602	uncharacterized protein LOC105284602		Un							
2015173	Ooceraea biroi	105284591	0	live	LOC105284591		uncharacterized LOC105284591	uncharacterized protein LOC105284591		Un							
2015173	Ooceraea biroi	105284590	0	live	LOC105284590		uncharacterized LOC105284590	uncharacterized protein LOC105284590		Un							
2015173	Ooceraea biroi	105284587	0	live	LOC105284587		uncharacterized LOC105284587	uncharacterized protein LOC105284587		Un							
2015173	Ooceraea biroi	105284584	0	live	LOC105284584		uncharacterized LOC105284584	uncharacterized protein LOC105284584		Un							
2015173	Ooceraea biroi	105284578	0	live	LOC105284578		uncharacterized LOC105284578			Un							
2015173	Ooceraea biroi	105284569	0	live	LOC105284569		uncharacterized LOC105284569	uncharacterized protein LOC105284569|dynein assembly factor 1, axonemal homolog		Un							
2015173	Ooceraea biroi	105284554	0	live	LOC105284554		uncharacterized LOC105284554			Un							
2015173	Ooceraea biroi	105284552	0	live	LOC105284552		uncharacterized LOC105284552	uncharacterized protein LOC105284552		Un							
2015173	Ooceraea biroi	105284547	0	live	LOC105284547		zinc finger protein 708-like	zinc finger protein 708-like		Un							
2015173	Ooceraea biroi	105284542	0	live	LOC105284542		uncharacterized LOC105284542	uncharacterized protein LOC105284542		Un							
2015173	Ooceraea biroi	105284540	0	live	LOC105284540		cytoplasmic dynein 2 heavy chain 1	cytoplasmic dynein 2 heavy chain 1		Un							
2015173	Ooceraea biroi	105284520	0	live	LOC105284520		coatomer subunit zeta-1	coatomer subunit zeta-1		Un							
2015173	Ooceraea biroi	105284518	0	live	LOC105284518		uncharacterized LOC105284518			Un							
2015173	Ooceraea biroi	105284517	0	live	LOC105284517		segmentation protein even-skipped	segmentation protein even-skipped		Un							
2015173	Ooceraea biroi	105284511	0	live	LOC105284511		uncharacterized LOC105284511			Un							
2015173	Ooceraea biroi	105284506	0	live	LOC105284506		sodium-dependent nutrient amino acid transporter 1-like	sodium-dependent nutrient amino acid transporter 1-like		Un							
2015173	Ooceraea biroi	105284501	0	live	LOC105284501		sodium-dependent nutrient amino acid transporter 1-like	sodium-dependent nutrient amino acid transporter 1-like		Un							
2015173	Ooceraea biroi	105284500	0	live	LOC105284500		sodium-dependent nutrient amino acid transporter 1-like	sodium-dependent nutrient amino acid transporter 1-like		Un							
2015173	Ooceraea biroi	105284496	0	live	LOC105284496		uncharacterized LOC105284496	uncharacterized protein LOC105284496		Un							
2015173	Ooceraea biroi	105284495	0	live	LOC105284495		sodium-dependent nutrient amino acid transporter 1-like	sodium-dependent nutrient amino acid transporter 1-like		Un							
2015173	Ooceraea biroi	105284485	0	live	LOC105284485		uncharacterized LOC105284485	uncharacterized protein LOC105284485		Un							
2015173	Ooceraea biroi	105284480	0	live	LOC105284480		uncharacterized LOC105284480			Un							
2015173	Ooceraea biroi	105284476	0	live	LOC105284476		uncharacterized LOC105284476	uncharacterized protein LOC105284476		Un							
2015173	Ooceraea biroi	105284474	0	live	LOC105284474		uncharacterized LOC105284474			Un							
2015173	Ooceraea biroi	105284444	0	live	LOC105284444		uncharacterized LOC105284444			Un							
2015173	Ooceraea biroi	105284440	0	live	LOC105284440		uncharacterized LOC105284440			Un							
2015173	Ooceraea biroi	105284434	0	live	LOC105284434		uncharacterized LOC105284434			Un							
2015173	Ooceraea biroi	105284429	0	live	LOC105284429		uncharacterized LOC105284429			Un							
2015173	Ooceraea biroi	105284428	0	live	LOC105284428	X777_12227	uncharacterized LOC105284428										
2015173	Ooceraea biroi	105284426	0	live	LOC105284426		uncharacterized LOC105284426	uncharacterized protein LOC105284426		Un							
2015173	Ooceraea biroi	105284422	0	live	LOC105284422		piggyBac transposable element-derived protein 4	piggyBac transposable element-derived protein 4		Un							
2015173	Ooceraea biroi	105284421	0	live	LOC105284421		centrosome-associated zinc finger protein CP190-like	centrosome-associated zinc finger protein CP190-like		Un							
2015173	Ooceraea biroi	105284418	0	live	LOC105284418	X777_11622	heterogeneous nuclear ribonucleoproteins A2/B1	heterogeneous nuclear ribonucleoproteins A2/B1|CUGBP Elav-like family member		Un							
2015173	Ooceraea biroi	105284417	0	live	LOC105284417	X777_11596	proteoglycan 4-like										
2015173	Ooceraea biroi	105284416	0	live	LOC105284416		uncharacterized LOC105284416			Un							
2015173	Ooceraea biroi	105284415	0	live	LOC105284415		uncharacterized LOC105284415			Un							
2015173	Ooceraea biroi	105284414	0	live	LOC105284414	X777_11664	mitochondrial import inner membrane translocase subunit TIM50-C	mitochondrial import inner membrane translocase subunit TIM50-C		Un							
2015173	Ooceraea biroi	105284413	0	live	LOC105284413	X777_11663	uncharacterized LOC105284413	uncharacterized protein LOC105284413		Un							
2015173	Ooceraea biroi	105284412	0	live	LOC105284412		50S ribosomal protein L34	uncharacterized protein LOC105284412|39S ribosomal protein L34, mitochondrial		Un							
2015173	Ooceraea biroi	105284411	0	live	LOC105284411	X777_11662	RNA pseudouridylate synthase domain-containing protein 4	RNA pseudouridylate synthase domain-containing protein 4		Un							
2015173	Ooceraea biroi	105284410	0	live	LOC105284410	X777_11660	A disintegrin and metalloproteinase with thrombospondin motifs gon-1	A disintegrin and metalloproteinase with thrombospondin motifs gon-1		Un							
2015173	Ooceraea biroi	105284409	0	live	LOC105284409		uncharacterized LOC105284409			Un							
2015173	Ooceraea biroi	105284406	0	live	LOC105284406	X777_11658	UDP-glucuronosyltransferase 2C1	UDP-glucuronosyltransferase 2C1		Un							
2015173	Ooceraea biroi	105284405	0	live	LOC105284405		uncharacterized LOC105284405			Un							
2015173	Ooceraea biroi	105284402	0	live	LOC105284402	X777_11651	uncharacterized LOC105284402	uncharacterized protein LOC105284402		Un							
2015173	Ooceraea biroi	105284399	0	live	LOC105284399	X777_11646	uncharacterized LOC105284399	uncharacterized protein LOC105284399		Un							
2015173	Ooceraea biroi	105284392	0	live	LOC105284392	X777_11640	cAMP-dependent protein kinase catalytic subunit beta	cAMP-dependent protein kinase catalytic subunit beta		Un							
2015173	Ooceraea biroi	105284389	0	live	LOC105284389	X777_11637	titin	titin		Un							
2015173	Ooceraea biroi	105284387	0	live	LOC105284387	X777_11635	centrosome-associated zinc finger protein CP190	centrosome-associated zinc finger protein CP190		Un							
2015173	Ooceraea biroi	105284386	0	live	LOC105284386	X777_11634	protein BTG3	protein BTG3		Un							
2015173	Ooceraea biroi	105284381	0	live	LOC105284381	X777_11617	protein yellow	protein yellow		Un							
2015173	Ooceraea biroi	105284376	0	live	LOC105284376	X777_11604	carboxypeptidase Q	carboxypeptidase Q|Plasma glutamate carboxypeptidase		Un							
2015173	Ooceraea biroi	105284370	0	live	LOC105284370		uncharacterized LOC105284370			Un							
2015173	Ooceraea biroi	105284364	0	live	LOC105284364		uncharacterized LOC105284364			Un							
2015173	Ooceraea biroi	105284361	0	live	LOC105284361		uncharacterized LOC105284361			Un							
2015173	Ooceraea biroi	105284359	0	live	LOC105284359		uncharacterized LOC105284359			Un							
2015173	Ooceraea biroi	105284345	0	live	LOC105284345		uncharacterized LOC105284345	uncharacterized protein LOC105284345		Un							
2015173	Ooceraea biroi	105284323	0	live	LOC105284323		uncharacterized LOC105284323			Un							
2015173	Ooceraea biroi	105284320	0	live	LOC105284320		uncharacterized LOC105284320			Un							
2015173	Ooceraea biroi	105284316	0	live	LOC105284316		uncharacterized LOC105284316			Un							
2015173	Ooceraea biroi	105284309	0	live	LOC105284309		uncharacterized LOC105284309			Un							
2015173	Ooceraea biroi	105284307	0	live	LOC105284307		uncharacterized LOC105284307	uncharacterized protein LOC105284307		Un							
2015173	Ooceraea biroi	105284305	0	live	LOC105284305		uncharacterized LOC105284305			Un							
2015173	Ooceraea biroi	105284304	0	live	LOC105284304		uncharacterized LOC105284304	uncharacterized protein LOC105284304		Un							
2015173	Ooceraea biroi	105284303	0	live	LOC105284303		uncharacterized LOC105284303			Un							
2015173	Ooceraea biroi	105284300	0	live	LOC105284300		uncharacterized LOC105284300			Un							
2015173	Ooceraea biroi	105284295	0	live	LOC105284295		protein lethal(2)essential for life-like	protein lethal(2)essential for life-like		Un							
2015173	Ooceraea biroi	105284286	0	live	LOC105284286		uncharacterized LOC105284286			Un							
2015173	Ooceraea biroi	105284284	0	live	LOC105284284		uncharacterized LOC105284284			Un							
2015173	Ooceraea biroi	105284280	0	live	LOC105284280		uncharacterized LOC105284280			Un							
2015173	Ooceraea biroi	105284275	0	live	LOC105284275		uncharacterized LOC105284275			Un							
2015173	Ooceraea biroi	105284267	0	live	LOC105284267		uncharacterized LOC105284267			Un							
2015173	Ooceraea biroi	105284259	0	live	LOC105284259		glutamate receptor 2-like	glutamate receptor 2-like		Un							
2015173	Ooceraea biroi	105284258	0	live	LOC105284258		uncharacterized LOC105284258			Un							
2015173	Ooceraea biroi	105284255	0	live	LOC105284255		coiled-coil domain-containing protein 1	coiled-coil domain-containing protein 1		Un							
2015173	Ooceraea biroi	105284252	0	live	LOC105284252		uncharacterized LOC105284252	uncharacterized protein LOC105284252		Un							
2015173	Ooceraea biroi	105284251	0	live	LOC105284251		uncharacterized LOC105284251			Un							
2015173	Ooceraea biroi	105284247	0	live	LOC105284247		uncharacterized LOC105284247			Un							
2015173	Ooceraea biroi	105284244	0	live	LOC105284244		uncharacterized LOC105284244			Un							
2015173	Ooceraea biroi	105284241	0	live	LOC105284241		uncharacterized LOC105284241			Un							
2015173	Ooceraea biroi	105284226	0	live	LOC105284226		uncharacterized LOC105284226			Un							
2015173	Ooceraea biroi	105284219	0	live	LOC105284219		uncharacterized LOC105284219			Un							
2015173	Ooceraea biroi	105284183	0	live	LOC105284183		uncharacterized LOC105284183			Un							
2015173	Ooceraea biroi	105284178	0	live	LOC105284178		uncharacterized LOC105284178			Un							
2015173	Ooceraea biroi	105284166	0	live	LOC105284166		uncharacterized LOC105284166	uncharacterized protein LOC105284166		Un							
2015173	Ooceraea biroi	105284154	0	live	LOC105284154		uncharacterized LOC105284154			Un							
2015173	Ooceraea biroi	105284151	0	live	LOC105284151		4-coumarate--CoA ligase-like 3	LOW QUALITY PROTEIN: 4-coumarate--CoA ligase-like 3		Un							
2015173	Ooceraea biroi	105284149	0	live	LOC105284149		uncharacterized LOC105284149			Un							
2015173	Ooceraea biroi	105284140	0	live	LOC105284140		uncharacterized LOC105284140			Un							
2015173	Ooceraea biroi	105284135	0	live	LOC105284135		luciferin 4-monooxygenase-like	luciferin 4-monooxygenase-like		Un							
2015173	Ooceraea biroi	105284122	0	live	LOC105284122		DNA-directed RNA polymerase II subunit RPB7	DNA-directed RNA polymerase II subunit RPB7		Un							
2015173	Ooceraea biroi	105284119	0	live	LOC105284119		ribonuclease H-like	ribonuclease H-like		Un							
2015173	Ooceraea biroi	105284104	0	live	LOC105284104		uncharacterized LOC105284104	uncharacterized protein LOC105284104		Un							
2015173	Ooceraea biroi	105284103	0	live	LOC105284103		uncharacterized LOC105284103			Un							
2015173	Ooceraea biroi	105284102	0	live	LOC105284102		aminopeptidase N-like	aminopeptidase N-like		Un							
2015173	Ooceraea biroi	105284101	0	live	LOC105284101		uncharacterized LOC105284101			Un							
2015173	Ooceraea biroi	105284099	0	live	LOC105284099		histone H3.v1-like	histone H3.v1-like		Un							
2015173	Ooceraea biroi	105284098	0	live	LOC105284098		uncharacterized serine-rich protein C1E8.05-like	uncharacterized serine-rich protein C1E8.05-like		Un							
2015173	Ooceraea biroi	105284094	0	live	LOC105284094		uncharacterized LOC105284094			Un							
2015173	Ooceraea biroi	105284093	0	live	LOC105284093		uncharacterized LOC105284093			Un							
2015173	Ooceraea biroi	105284090	0	live	LOC105284090		uncharacterized LOC105284090			Un							
2015173	Ooceraea biroi	105284089	0	live	LOC105284089		uncharacterized LOC105284089			Un							
2015173	Ooceraea biroi	105284086	0	live	LOC105284086		uncharacterized LOC105284086			Un							
2015173	Ooceraea biroi	105284080	0	live	LOC105284080		juvenile hormone epoxide hydrolase 1-like	juvenile hormone epoxide hydrolase 1-like		Un							
2015173	Ooceraea biroi	105284078	0	live	LOC105284078		uncharacterized LOC105284078	uncharacterized protein LOC105284078		Un							
2015173	Ooceraea biroi	105284077	0	live	LOC105284077		juvenile hormone epoxide hydrolase 1-like	juvenile hormone epoxide hydrolase 1-like		Un							
2015173	Ooceraea biroi	105284076	0	live	LOC105284076		juvenile hormone epoxide hydrolase 1-like			Un							
2015173	Ooceraea biroi	105284075	0	live	LOC105284075	X777_11546	probable ATP-dependent RNA helicase DDX46	probable ATP-dependent RNA helicase DDX46		Un							
2015173	Ooceraea biroi	105284070	0	live	LOC105284070		uncharacterized LOC105284070	uncharacterized protein LOC105284070		Un							
2015173	Ooceraea biroi	105284068	0	live	LOC105284068	X777_11542	breast cancer type 2 susceptibility protein homolog	breast cancer type 2 susceptibility protein homolog|Breast cancer type 2 susceptibility protein-like protein		Un							
2015173	Ooceraea biroi	105284067	0	live	LOC105284067		uncharacterized LOC105284067			Un							
2015173	Ooceraea biroi	105284065	0	live	LOC105284065	X777_11535	methylosome protein 50	methylosome protein 50		Un							
2015173	Ooceraea biroi	105284060	0	live	LOC105284060	X777_11531	protein SREK1IP1	protein SREK1IP1		Un							
2015173	Ooceraea biroi	105284055	0	live	LOC105284055	X777_11525	DNA-directed RNA polymerase I subunit RPA43	DNA-directed RNA polymerase I subunit RPA43		Un							
2015173	Ooceraea biroi	105284051	0	live	LOC105284051		uncharacterized LOC105284051	uncharacterized protein LOC105284051		Un							
2015173	Ooceraea biroi	105284033	0	live	LOC105284033		uncharacterized LOC105284033			Un							
2015173	Ooceraea biroi	105284027	0	live	LOC105284027		dipeptidase 1-like	dipeptidase 1-like		Un							
2015173	Ooceraea biroi	105284022	0	live	LOC105284022		uncharacterized LOC105284022	uncharacterized protein LOC105284022		Un							
2015173	Ooceraea biroi	105284021	0	live	LOC105284021		uncharacterized LOC105284021			Un							
2015173	Ooceraea biroi	105284016	0	live	LOC105284016		uncharacterized LOC105284016			Un							
2015173	Ooceraea biroi	105284015	0	live	LOC105284015		uncharacterized LOC105284015			Un							
2015173	Ooceraea biroi	105284014	0	live	LOC105284014		odorant receptor 4-like	odorant receptor 4-like		Un							
2015173	Ooceraea biroi	105284013	0	live	LOC105284013		uncharacterized LOC105284013	uncharacterized protein LOC105284013		Un							
2015173	Ooceraea biroi	105284012	0	live	LOC105284012		odorant receptor 4-like	odorant receptor 24a-like|odorant receptor 4-like		Un							
2015173	Ooceraea biroi	105283995	0	live	LOC105283995		uncharacterized LOC105283995			Un							
2015173	Ooceraea biroi	105283994	0	live	LOC105283994		uncharacterized LOC105283994			Un							
2015173	Ooceraea biroi	105283993	0	live	LOC105283993		uncharacterized LOC105283993			Un							
2015173	Ooceraea biroi	105283980	0	live	LOC105283980	X777_11340	uncharacterized LOC105283980										
2015173	Ooceraea biroi	105283978	0	live	LOC105283978		uncharacterized LOC105283978	uncharacterized protein LOC105283978		Un							
